task,image,prompt,groundtruth,metadata
Circled Letter,images/img_7557.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",p,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 13, ""circled_letter"": ""p"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i13_p_s0_t0.4_fOS.png""}"
Circled Letter,images/img_7558.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",p,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 13, ""circled_letter"": ""p"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i13_p_s0_t0.5_fOS.png""}"
Circled Letter,images/img_7559.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",p,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 13, ""circled_letter"": ""p"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i13_p_s0_t0.5_fOS.png""}"
Circled Letter,images/img_7560.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.3_fH.png""}"
Circled Letter,images/img_7561.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.3_fH.png""}"
Circled Letter,images/img_7562.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.4_fH.png""}"
Circled Letter,images/img_7563.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.4_fH.png""}"
Circled Letter,images/img_7564.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.5_fH.png""}"
Circled Letter,images/img_7565.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.5_fH.png""}"
Circled Letter,images/img_7566.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.3_fOS.png""}"
Circled Letter,images/img_7567.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.3_fOS.png""}"
Circled Letter,images/img_7568.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.4_fOS.png""}"
Circled Letter,images/img_7569.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.4_fOS.png""}"
Circled Letter,images/img_7570.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.5_fOS.png""}"
Circled Letter,images/img_7571.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",h,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 14, ""circled_letter"": ""h"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i14_h_s0_t0.5_fOS.png""}"
Circled Letter,images/img_7572.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.3_fH.png""}"
Circled Letter,images/img_7573.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.3_fH.png""}"
Circled Letter,images/img_7574.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.4_fH.png""}"
Circled Letter,images/img_7575.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.4_fH.png""}"
Circled Letter,images/img_7576.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.5_fH.png""}"
Circled Letter,images/img_7577.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.5_fH.png""}"
Circled Letter,images/img_7578.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.3_fOS.png""}"
Circled Letter,images/img_7579.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.3_fOS.png""}"
Circled Letter,images/img_7580.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.4_fOS.png""}"
Circled Letter,images/img_7581.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.4_fOS.png""}"
Circled Letter,images/img_7582.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.5_fOS.png""}"
Circled Letter,images/img_7583.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",i,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 15, ""circled_letter"": ""i"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i15_i_s0_t0.5_fOS.png""}"
Circled Letter,images/img_7584.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",c,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 16, ""circled_letter"": ""c"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i16_c_s0_t0.3_fH.png""}"
Circled Letter,images/img_7585.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",c,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 16, ""circled_letter"": ""c"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i16_c_s0_t0.3_fH.png""}"
Circled Letter,images/img_7586.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",c,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 16, ""circled_letter"": ""c"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i16_c_s0_t0.4_fH.png""}"
Circled Letter,images/img_7587.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",c,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 16, ""circled_letter"": ""c"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i16_c_s0_t0.4_fH.png""}"
Circled Letter,images/img_7588.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",c,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 16, ""circled_letter"": ""c"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i16_c_s0_t0.5_fH.png""}"
Circled Letter,images/img_7589.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",c,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/helvetica.ttf"", ""circle_index"": 16, ""circled_letter"": ""c"", ""thickness"": 0.5, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i16_c_s0_t0.5_fH.png""}"
Circled Letter,images/img_7590.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",c,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 16, ""circled_letter"": ""c"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i16_c_s0_t0.3_fOS.png""}"
Circled Letter,images/img_7591.png,"Which character is being highlighted with a red oval? Please provide your answer in curly brackets, e.g. {a}",c,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 16, ""circled_letter"": ""c"", ""thickness"": 0.3, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i16_c_s0_t0.3_fOS.png""}"
Circled Letter,images/img_7592.png,"Which letter is being circled? Please provide your answer in curly brackets, e.g. {a}",c,"{""word"": ""Subdermatoglyphic"", ""font_path"": ""fonts/OpenSans-Regular.ttf"", ""circle_index"": 16, ""circled_letter"": ""c"", ""thickness"": 0.4, ""scale_factor"": 1.4, ""padding"": 25, ""canvas_width"": 10, ""canvas_height"": 2, ""final_width"": 1250, ""final_height"": 1250, ""num_spaces"": 0, ""image_path"": ""./images/Subdermatoglyphic/Subdermatoglyphic_i16_c_s0_t0.4_fOS.png""}"
